product_a_id,product_b_id,times_bought_together
22706fe6-a0ba-4da9-85f1-10017a521fe0,8a2c3053-9e38-44d4-a447-630ddb0ae9d8,1
22706fe6-a0ba-4da9-85f1-10017a521fe0,c9dc5cdc-7d7b-4f9f-95ef-61f516b2bc5f,1
22706fe6-a0ba-4da9-85f1-10017a521fe0,cf062282-f655-45d1-ac4f-870b4a2580f7,1
22706fe6-a0ba-4da9-85f1-10017a521fe0,e93d4ec2-5545-4a4b-ab67-eec726f9854c,1
22900d32-0de7-4a48-b016-8727779042cb,7b68d732-8a9e-49fc-934e-f023542c5d08,1
22900d32-0de7-4a48-b016-8727779042cb,a891b765-15af-46ff-a9b8-36e8ede78009,1
22900d32-0de7-4a48-b016-8727779042cb,be66e959-3f23-4474-95a2-c6760f10f136,1
23398d55-0048-449a-9a43-86fcd454a86e,cd4a9090-b49f-4fc4-a461-5a48258e07c0,1
29b1a0f6-6818-4046-b67b-5b8ff6853b30,5ce22902-08ea-48e1-85cd-512763b762bd,1
29b1a0f6-6818-4046-b67b-5b8ff6853b30,8409b533-342b-40a1-8f2a-416c48cbe60f,1
2af61f1e-114b-408f-88f2-434ea373a39e,2f8ac4a5-52fc-46b9-85c9-32a3d95aad31,1
2af61f1e-114b-408f-88f2-434ea373a39e,37340e03-3c2a-4dd4-ada7-ce8d18ed454f,1
2af61f1e-114b-408f-88f2-434ea373a39e,7265e1f1-69ab-45ff-8754-aa5875951df4,1
2af61f1e-114b-408f-88f2-434ea373a39e,9709fbc5-d875-4a9e-ab3b-ac32d6c30a9d,1
2af61f1e-114b-408f-88f2-434ea373a39e,f2fbc5db-24f5-4625-91ce-2bd68cfa7d55,1
2af61f1e-114b-408f-88f2-434ea373a39e,fe08c80d-9561-4277-945e-117270001115,1
2b683ec7-d429-4b65-9a25-4d8e350853c5,457cbafe-fff8-4dfe-ade6-d25de9c0d171,1
2b683ec7-d429-4b65-9a25-4d8e350853c5,f7725743-e57f-4b21-b629-f8372d761a47,1
2d9e80be-4bb9-4d60-b62f-737ed059ee36,3bfb91ad-6d38-4aaf-871f-4aca5d481d90,1
2d9e80be-4bb9-4d60-b62f-737ed059ee36,4690607f-11f8-4ca4-8c43-0531e4161ab8,1
2d9e80be-4bb9-4d60-b62f-737ed059ee36,b3f6d25a-4622-46df-b4e9-2bdf4df2b233,1
2d9e80be-4bb9-4d60-b62f-737ed059ee36,cd30c7ac-ef7b-4e6e-8e2f-2fafca89622d,1
2d9e80be-4bb9-4d60-b62f-737ed059ee36,cd4a9090-b49f-4fc4-a461-5a48258e07c0,1
2f5c38f8-dae8-46cd-aa98-174f3825e534,86431ef5-5de6-4653-9342-b87e566d51c8,1
2f5c38f8-dae8-46cd-aa98-174f3825e534,8c948af0-74c8-4aba-8b45-b0d339b393e4,1
2f5c38f8-dae8-46cd-aa98-174f3825e534,8fec0457-fcf4-416c-9181-050aa4c77f2f,1
2f5c38f8-dae8-46cd-aa98-174f3825e534,e82d9954-23ea-4ec4-b9a4-5be78fbef0d2,1
2f8ac4a5-52fc-46b9-85c9-32a3d95aad31,9709fbc5-d875-4a9e-ab3b-ac32d6c30a9d,1
341649ae-5f0b-4671-87f0-464d71372265,6e0bbedb-b70b-401a-b11b-6af51616a247,1
341649ae-5f0b-4671-87f0-464d71372265,86431ef5-5de6-4653-9342-b87e566d51c8,1
341649ae-5f0b-4671-87f0-464d71372265,8c948af0-74c8-4aba-8b45-b0d339b393e4,1
341649ae-5f0b-4671-87f0-464d71372265,a15c4ba9-0507-4a34-bd6b-de3dc706e1dd,1
341649ae-5f0b-4671-87f0-464d71372265,c4d794cc-7b7f-45a2-9f1b-c72024d2c7b5,1
344f06b6-9ccb-4586-a522-2d1b6ed3a9ab,5713cb13-8571-4449-a291-13326da78f36,1
344f06b6-9ccb-4586-a522-2d1b6ed3a9ab,63e42117-5381-4f96-820a-5ab787e8e1b0,1
344f06b6-9ccb-4586-a522-2d1b6ed3a9ab,a3606d70-ed33-492c-871a-f7c1e055f6d8,1
344f06b6-9ccb-4586-a522-2d1b6ed3a9ab,d8e50106-8fdd-448d-9b5f-a779d69cd1da,1
344f06b6-9ccb-4586-a522-2d1b6ed3a9ab,f56f812d-23c0-4555-a288-769161002128,1
348f8b09-3ec4-47fc-8593-121569e762b3,3df17fd0-1005-451f-b230-397270c49ed5,1
348f8b09-3ec4-47fc-8593-121569e762b3,b3f6d25a-4622-46df-b4e9-2bdf4df2b233,1
348f8b09-3ec4-47fc-8593-121569e762b3,f9013b85-075c-488a-bb79-8efc49038219,1
34e3fe5a-9db5-467c-acec-dcfcab06b124,3f5b7706-7567-4bf7-a12f-c13cfab96e49,1
34e3fe5a-9db5-467c-acec-dcfcab06b124,770e0d8d-4f2a-4fb3-815a-54a29d676689,1
36d8b395-38e2-4ae8-8af5-63baa9e4a71e,45901d75-e120-4a33-af2a-118d3c4b3e72,1
36d8b395-38e2-4ae8-8af5-63baa9e4a71e,5943bd66-bbba-4a9b-ad72-a590e91e20d9,1
36d8b395-38e2-4ae8-8af5-63baa9e4a71e,b00ff951-8512-4ee1-8d43-710964ff4f7c,1
37340e03-3c2a-4dd4-ada7-ce8d18ed454f,919f696b-1d4c-4f96-8dfa-41344c6619de,1
37340e03-3c2a-4dd4-ada7-ce8d18ed454f,f2fbc5db-24f5-4625-91ce-2bd68cfa7d55,1
399005e8-efc8-4053-808d-431e9b7c43db,68a3734f-3595-4ba7-9692-1651cec92820,1
399005e8-efc8-4053-808d-431e9b7c43db,d470d5a7-9640-43b4-85a8-1b84dc3a99c9,1
399005e8-efc8-4053-808d-431e9b7c43db,f72c9dbe-18f7-4ab8-a287-faaff2e549d7,1
39c8c190-387d-4b26-bdf5-46b1f3aabd10,bafca65a-3469-434d-a029-ad3d7a0aaa84,1
39c8c190-387d-4b26-bdf5-46b1f3aabd10,bc9e7d89-06d2-4530-918b-476dd9e81bda,1
39c8c190-387d-4b26-bdf5-46b1f3aabd10,f72c9dbe-18f7-4ab8-a287-faaff2e549d7,1
39c8c190-387d-4b26-bdf5-46b1f3aabd10,f79217ee-b1e6-41a5-846c-991c27e25a60,1
3bfb91ad-6d38-4aaf-871f-4aca5d481d90,3df17fd0-1005-451f-b230-397270c49ed5,1
3bfb91ad-6d38-4aaf-871f-4aca5d481d90,87828e49-df43-46c0-9748-7fb4e2d95407,1
3bfb91ad-6d38-4aaf-871f-4aca5d481d90,cd4a9090-b49f-4fc4-a461-5a48258e07c0,1
3bfb91ad-6d38-4aaf-871f-4aca5d481d90,e9d67588-137e-40d8-bec3-7ccd4f9464e9,1
3df17fd0-1005-451f-b230-397270c49ed5,4690607f-11f8-4ca4-8c43-0531e4161ab8,1
3df17fd0-1005-451f-b230-397270c49ed5,7931d8a6-c4ea-4f1f-bd55-45c08c88453d,1
3df17fd0-1005-451f-b230-397270c49ed5,b3f6d25a-4622-46df-b4e9-2bdf4df2b233,1
3df17fd0-1005-451f-b230-397270c49ed5,cd30c7ac-ef7b-4e6e-8e2f-2fafca89622d,1
3df17fd0-1005-451f-b230-397270c49ed5,cd4a9090-b49f-4fc4-a461-5a48258e07c0,1
3df17fd0-1005-451f-b230-397270c49ed5,f9013b85-075c-488a-bb79-8efc49038219,1
3f5b7706-7567-4bf7-a12f-c13cfab96e49,770e0d8d-4f2a-4fb3-815a-54a29d676689,1
3f5b7706-7567-4bf7-a12f-c13cfab96e49,8bc65aa4-9e9c-4bd7-940a-9eead1b6b2b1,1
3f5b7706-7567-4bf7-a12f-c13cfab96e49,9de2163c-3f46-4d86-9755-2dd83cf6deb1,1
3f6ab946-7e85-4c0b-a9f9-59a7c2f67613,a3606d70-ed33-492c-871a-f7c1e055f6d8,1
3f6ab946-7e85-4c0b-a9f9-59a7c2f67613,be66e959-3f23-4474-95a2-c6760f10f136,1
3f6ab946-7e85-4c0b-a9f9-59a7c2f67613,d8e50106-8fdd-448d-9b5f-a779d69cd1da,1
4145db9f-7c36-4565-ae51-e08354ab4b71,75bbf6cf-8e7f-4b0e-a3ea-0b4c4f106691,1
4249baf3-2d52-4701-8f56-56d033aaab3d,919f696b-1d4c-4f96-8dfa-41344c6619de,1
444c9514-f3ba-47ae-9f8e-9911266de8a5,75bbf6cf-8e7f-4b0e-a3ea-0b4c4f106691,1
455bf2f5-02e6-4dba-91ec-f6e557c31c20,8fec0457-fcf4-416c-9181-050aa4c77f2f,1
455bf2f5-02e6-4dba-91ec-f6e557c31c20,a15c4ba9-0507-4a34-bd6b-de3dc706e1dd,1
455bf2f5-02e6-4dba-91ec-f6e557c31c20,e9517bed-20cc-48e1-b5b6-26e118dda0b6,1
457cbafe-fff8-4dfe-ade6-d25de9c0d171,84b4c70b-0dd0-4ab1-984f-6b9f5a9ce81d,1
457cbafe-fff8-4dfe-ade6-d25de9c0d171,d77881cf-213c-4811-8b16-12036b0b63b5,1
458c3369-a545-485d-9a76-9216c49bdf15,ca7d6e76-3f66-4c1a-a9a7-61df767091da,1
45901d75-e120-4a33-af2a-118d3c4b3e72,5943bd66-bbba-4a9b-ad72-a590e91e20d9,1
45901d75-e120-4a33-af2a-118d3c4b3e72,8fc00801-27ad-420c-91cf-e8aec04652b2,1
45901d75-e120-4a33-af2a-118d3c4b3e72,978a94d5-d3a9-408a-a95d-c4da7cdcafa1,1
4690607f-11f8-4ca4-8c43-0531e4161ab8,87828e49-df43-46c0-9748-7fb4e2d95407,1
4690607f-11f8-4ca4-8c43-0531e4161ab8,cd30c7ac-ef7b-4e6e-8e2f-2fafca89622d,1
4690607f-11f8-4ca4-8c43-0531e4161ab8,cd4a9090-b49f-4fc4-a461-5a48258e07c0,1
4c12e5cb-6bb0-4599-bb33-028ff50e0055,86431ef5-5de6-4653-9342-b87e566d51c8,1
4c12e5cb-6bb0-4599-bb33-028ff50e0055,8fec0457-fcf4-416c-9181-050aa4c77f2f,1
4c12e5cb-6bb0-4599-bb33-028ff50e0055,e82d9954-23ea-4ec4-b9a4-5be78fbef0d2,1
4cbf8798-07a0-4bfc-b366-62abc97930a7,5dfcbbeb-624c-4b9b-bbbd-86575739ea3b,1
4cbf8798-07a0-4bfc-b366-62abc97930a7,6183c2d7-d1e1-40b4-bdaf-4d66849a18c9,1
4cbf8798-07a0-4bfc-b366-62abc97930a7,84b4c70b-0dd0-4ab1-984f-6b9f5a9ce81d,1
4cbf8798-07a0-4bfc-b366-62abc97930a7,b87af828-e75a-496c-83a8-4a7cbcc83211,1
504b19ea-37c8-4cfa-a646-1a054d9b0ce8,cf062282-f655-45d1-ac4f-870b4a2580f7,1
5713cb13-8571-4449-a291-13326da78f36,8d9f8782-cf52-4ced-8685-d2acf09fcef2,1
5713cb13-8571-4449-a291-13326da78f36,a3606d70-ed33-492c-871a-f7c1e055f6d8,1
5713cb13-8571-4449-a291-13326da78f36,be66e959-3f23-4474-95a2-c6760f10f136,1
5713cb13-8571-4449-a291-13326da78f36,c2a0609e-8eb6-41c6-93b8-2a3f7e2c4348,1
5713cb13-8571-4449-a291-13326da78f36,c35f5e7b-0ec2-4834-9bc9-7b3eecb27948,1
5943bd66-bbba-4a9b-ad72-a590e91e20d9,978a94d5-d3a9-408a-a95d-c4da7cdcafa1,1
5943bd66-bbba-4a9b-ad72-a590e91e20d9,ca7d6e76-3f66-4c1a-a9a7-61df767091da,1
5943bd66-bbba-4a9b-ad72-a590e91e20d9,dff7fc36-93b8-46ad-be02-0cfd8e16321c,1
5ce22902-08ea-48e1-85cd-512763b762bd,603cc7e5-5828-4d62-aaed-581ace203f5f,1
5ce22902-08ea-48e1-85cd-512763b762bd,8409b533-342b-40a1-8f2a-416c48cbe60f,1
5ce22902-08ea-48e1-85cd-512763b762bd,abb43f45-10fe-4e10-b97f-9a87c37f293d,1
5ce22902-08ea-48e1-85cd-512763b762bd,b59d2c61-eb9a-49d9-a700-718f06f2ac87,1
5ce22902-08ea-48e1-85cd-512763b762bd,bedb6e51-4bcd-4118-af31-50856deb400d,1
5ce22902-08ea-48e1-85cd-512763b762bd,c3201119-dd99-4844-8a46-a4c38f9d13a8,1
5ce22902-08ea-48e1-85cd-512763b762bd,ec22e2f1-d875-43e4-8f64-cadf8d1902ba,1
5dfcbbeb-624c-4b9b-bbbd-86575739ea3b,84b4c70b-0dd0-4ab1-984f-6b9f5a9ce81d,1
5dfcbbeb-624c-4b9b-bbbd-86575739ea3b,b87af828-e75a-496c-83a8-4a7cbcc83211,1
5dfcbbeb-624c-4b9b-bbbd-86575739ea3b,bd28b3cc-7936-4612-9616-541376706c2a,1
5dfcbbeb-624c-4b9b-bbbd-86575739ea3b,d77881cf-213c-4811-8b16-12036b0b63b5,1
5dfcbbeb-624c-4b9b-bbbd-86575739ea3b,ddf4386e-35d7-4167-b64d-540773b94ca7,1
5dfcbbeb-624c-4b9b-bbbd-86575739ea3b,f7725743-e57f-4b21-b629-f8372d761a47,1
5ea0b673-e1a5-45ec-b61e-ec2b838258a7,8a2c3053-9e38-44d4-a447-630ddb0ae9d8,1
5ea0b673-e1a5-45ec-b61e-ec2b838258a7,c9dc5cdc-7d7b-4f9f-95ef-61f516b2bc5f,1
5ea0b673-e1a5-45ec-b61e-ec2b838258a7,cf062282-f655-45d1-ac4f-870b4a2580f7,1
5ea0b673-e1a5-45ec-b61e-ec2b838258a7,d528b497-fb5e-44de-9cb4-1915a6b7e52b,1
5ea0b673-e1a5-45ec-b61e-ec2b838258a7,e33bd26c-af47-4746-a96d-2b234136ccb7,1
603cc7e5-5828-4d62-aaed-581ace203f5f,8a7e16e4-5d15-43cf-8fbb-e66d97ae5011,1
603cc7e5-5828-4d62-aaed-581ace203f5f,abb43f45-10fe-4e10-b97f-9a87c37f293d,1
603cc7e5-5828-4d62-aaed-581ace203f5f,b59d2c61-eb9a-49d9-a700-718f06f2ac87,1
603cc7e5-5828-4d62-aaed-581ace203f5f,bedb6e51-4bcd-4118-af31-50856deb400d,1
603cc7e5-5828-4d62-aaed-581ace203f5f,c3201119-dd99-4844-8a46-a4c38f9d13a8,1
6068dbef-2e18-4064-9ca0-9c09fdf5b326,7d51facc-24ea-4524-ab56-8aa95b8b2546,1
6068dbef-2e18-4064-9ca0-9c09fdf5b326,bafca65a-3469-434d-a029-ad3d7a0aaa84,1
6068dbef-2e18-4064-9ca0-9c09fdf5b326,d728142a-d47a-4cde-82cf-b1c2b3c01bd0,1
6068dbef-2e18-4064-9ca0-9c09fdf5b326,e6c6dc4b-34ba-4d40-852f-0ae71f3e9334,1
6183c2d7-d1e1-40b4-bdaf-4d66849a18c9,75cbdb52-5713-4416-b0a3-b42b157acb4e,1
6183c2d7-d1e1-40b4-bdaf-4d66849a18c9,f7725743-e57f-4b21-b629-f8372d761a47,1
63e42117-5381-4f96-820a-5ab787e8e1b0,be66e959-3f23-4474-95a2-c6760f10f136,1
646f7ea7-d56f-41b3-8b79-a0715923659b,8bc65aa4-9e9c-4bd7-940a-9eead1b6b2b1,1
646f7ea7-d56f-41b3-8b79-a0715923659b,aee9f5c4-c3dd-4b3e-a704-91c4e1876d14,1
65e0693f-c909-466d-92c2-df24f685d8dd,bd28b3cc-7936-4612-9616-541376706c2a,1
68a3734f-3595-4ba7-9692-1651cec92820,7d51facc-24ea-4524-ab56-8aa95b8b2546,1
68a3734f-3595-4ba7-9692-1651cec92820,9ce6611d-8f19-4ec2-99a8-4d10669d4d8c,1
68a3734f-3595-4ba7-9692-1651cec92820,e6c6dc4b-34ba-4d40-852f-0ae71f3e9334,1
6e0bbedb-b70b-401a-b11b-6af51616a247,86431ef5-5de6-4653-9342-b87e566d51c8,1
6e0bbedb-b70b-401a-b11b-6af51616a247,8fec0457-fcf4-416c-9181-050aa4c77f2f,1
6e0bbedb-b70b-401a-b11b-6af51616a247,a15c4ba9-0507-4a34-bd6b-de3dc706e1dd,1
70f0f8d3-6f6a-4593-8612-775c140bc4c2,8a2c3053-9e38-44d4-a447-630ddb0ae9d8,1
70f0f8d3-6f6a-4593-8612-775c140bc4c2,c9dc5cdc-7d7b-4f9f-95ef-61f516b2bc5f,1
70f0f8d3-6f6a-4593-8612-775c140bc4c2,cf062282-f655-45d1-ac4f-870b4a2580f7,1
70f0f8d3-6f6a-4593-8612-775c140bc4c2,e20a10d2-0be3-4ea1-9a73-f6ef7351bfbb,1
70f0f8d3-6f6a-4593-8612-775c140bc4c2,fe3093e8-16f8-4fbe-bd82-4a1364cc88fb,1
7265e1f1-69ab-45ff-8754-aa5875951df4,a58c09eb-20f9-4944-a05b-518886580bb4,1
7265e1f1-69ab-45ff-8754-aa5875951df4,f2fbc5db-24f5-4625-91ce-2bd68cfa7d55,1
7265e1f1-69ab-45ff-8754-aa5875951df4,fe08c80d-9561-4277-945e-117270001115,1
75bbf6cf-8e7f-4b0e-a3ea-0b4c4f106691,770e0d8d-4f2a-4fb3-815a-54a29d676689,1
75bbf6cf-8e7f-4b0e-a3ea-0b4c4f106691,aee9f5c4-c3dd-4b3e-a704-91c4e1876d14,1
75cbdb52-5713-4416-b0a3-b42b157acb4e,d77881cf-213c-4811-8b16-12036b0b63b5,1
770e0d8d-4f2a-4fb3-815a-54a29d676689,aee9f5c4-c3dd-4b3e-a704-91c4e1876d14,1
7931d8a6-c4ea-4f1f-bd55-45c08c88453d,e9d67588-137e-40d8-bec3-7ccd4f9464e9,1
7931d8a6-c4ea-4f1f-bd55-45c08c88453d,f162296f-df74-4f08-8ddc-7450992b657c,1
7b68d732-8a9e-49fc-934e-f023542c5d08,a891b765-15af-46ff-a9b8-36e8ede78009,1
7b68d732-8a9e-49fc-934e-f023542c5d08,be66e959-3f23-4474-95a2-c6760f10f136,1
7b68d732-8a9e-49fc-934e-f023542c5d08,c35f5e7b-0ec2-4834-9bc9-7b3eecb27948,1
7c60c56c-9160-41bd-99ee-5737494ab6b4,d65e12eb-8720-4673-b01e-105aeeb16614,1
7c60c56c-9160-41bd-99ee-5737494ab6b4,f72c9dbe-18f7-4ab8-a287-faaff2e549d7,1
7d51facc-24ea-4524-ab56-8aa95b8b2546,9ce6611d-8f19-4ec2-99a8-4d10669d4d8c,1
7d51facc-24ea-4524-ab56-8aa95b8b2546,d65e12eb-8720-4673-b01e-105aeeb16614,1
7d51facc-24ea-4524-ab56-8aa95b8b2546,d728142a-d47a-4cde-82cf-b1c2b3c01bd0,1
7d51facc-24ea-4524-ab56-8aa95b8b2546,e6c6dc4b-34ba-4d40-852f-0ae71f3e9334,1
836c8c18-fa1b-4436-8adf-c3d48ae38b69,e3f0befc-7c78-48a8-b8f3-833a3d915662,1
8402c768-8884-4812-84e3-068073995695,b00ff951-8512-4ee1-8d43-710964ff4f7c,1
8409b533-342b-40a1-8f2a-416c48cbe60f,8a7e16e4-5d15-43cf-8fbb-e66d97ae5011,1
8409b533-342b-40a1-8f2a-416c48cbe60f,a3965127-a216-443e-b4f8-bd66cb81276b,1
8409b533-342b-40a1-8f2a-416c48cbe60f,abb43f45-10fe-4e10-b97f-9a87c37f293d,1
8409b533-342b-40a1-8f2a-416c48cbe60f,ca2fffcd-485e-4b99-9a3e-3ec13c5833b4,1
8409b533-342b-40a1-8f2a-416c48cbe60f,db942507-b835-40e1-bbc9-544bf3918c72,1
8409b533-342b-40a1-8f2a-416c48cbe60f,ec22e2f1-d875-43e4-8f64-cadf8d1902ba,1
8409b533-342b-40a1-8f2a-416c48cbe60f,eefc49cc-6670-4d6a-a55a-c526de0a501a,1
84b4c70b-0dd0-4ab1-984f-6b9f5a9ce81d,b87af828-e75a-496c-83a8-4a7cbcc83211,1
84b4c70b-0dd0-4ab1-984f-6b9f5a9ce81d,ddf4386e-35d7-4167-b64d-540773b94ca7,1
86431ef5-5de6-4653-9342-b87e566d51c8,8c948af0-74c8-4aba-8b45-b0d339b393e4,1
87828e49-df43-46c0-9748-7fb4e2d95407,cd4a9090-b49f-4fc4-a461-5a48258e07c0,1
8a2c3053-9e38-44d4-a447-630ddb0ae9d8,cf062282-f655-45d1-ac4f-870b4a2580f7,1
8a2c3053-9e38-44d4-a447-630ddb0ae9d8,e20a10d2-0be3-4ea1-9a73-f6ef7351bfbb,1
8a2c3053-9e38-44d4-a447-630ddb0ae9d8,e93d4ec2-5545-4a4b-ab67-eec726f9854c,1
8a7e16e4-5d15-43cf-8fbb-e66d97ae5011,b59d2c61-eb9a-49d9-a700-718f06f2ac87,1
8a7e16e4-5d15-43cf-8fbb-e66d97ae5011,c3201119-dd99-4844-8a46-a4c38f9d13a8,1
8bc65aa4-9e9c-4bd7-940a-9eead1b6b2b1,aee9f5c4-c3dd-4b3e-a704-91c4e1876d14,1
8c948af0-74c8-4aba-8b45-b0d339b393e4,c4d794cc-7b7f-45a2-9f1b-c72024d2c7b5,1
8c948af0-74c8-4aba-8b45-b0d339b393e4,e82d9954-23ea-4ec4-b9a4-5be78fbef0d2,1
8c948af0-74c8-4aba-8b45-b0d339b393e4,e9517bed-20cc-48e1-b5b6-26e118dda0b6,1
8d9f8782-cf52-4ced-8685-d2acf09fcef2,c2a0609e-8eb6-41c6-93b8-2a3f7e2c4348,1
8fc00801-27ad-420c-91cf-e8aec04652b2,978a94d5-d3a9-408a-a95d-c4da7cdcafa1,1
8fc00801-27ad-420c-91cf-e8aec04652b2,b00ff951-8512-4ee1-8d43-710964ff4f7c,1
8fec0457-fcf4-416c-9181-050aa4c77f2f,e9517bed-20cc-48e1-b5b6-26e118dda0b6,1
9709fbc5-d875-4a9e-ab3b-ac32d6c30a9d,bc690955-769c-4400-bce2-433f560f644a,1
9709fbc5-d875-4a9e-ab3b-ac32d6c30a9d,f2fbc5db-24f5-4625-91ce-2bd68cfa7d55,1
9709fbc5-d875-4a9e-ab3b-ac32d6c30a9d,fe08c80d-9561-4277-945e-117270001115,1
978a94d5-d3a9-408a-a95d-c4da7cdcafa1,ca7d6e76-3f66-4c1a-a9a7-61df767091da,1
978a94d5-d3a9-408a-a95d-c4da7cdcafa1,e3f0befc-7c78-48a8-b8f3-833a3d915662,1
9ce6611d-8f19-4ec2-99a8-4d10669d4d8c,bc9e7d89-06d2-4530-918b-476dd9e81bda,1
9de2163c-3f46-4d86-9755-2dd83cf6deb1,aee9f5c4-c3dd-4b3e-a704-91c4e1876d14,1
a15c4ba9-0507-4a34-bd6b-de3dc706e1dd,c4d794cc-7b7f-45a2-9f1b-c72024d2c7b5,1
a3606d70-ed33-492c-871a-f7c1e055f6d8,a891b765-15af-46ff-a9b8-36e8ede78009,1
a3606d70-ed33-492c-871a-f7c1e055f6d8,be66e959-3f23-4474-95a2-c6760f10f136,1
a3606d70-ed33-492c-871a-f7c1e055f6d8,d8e50106-8fdd-448d-9b5f-a779d69cd1da,1
a3965127-a216-443e-b4f8-bd66cb81276b,bedb6e51-4bcd-4118-af31-50856deb400d,1
a3965127-a216-443e-b4f8-bd66cb81276b,ca2fffcd-485e-4b99-9a3e-3ec13c5833b4,1
a3965127-a216-443e-b4f8-bd66cb81276b,ec22e2f1-d875-43e4-8f64-cadf8d1902ba,1
a57bd247-8ea2-4a3a-a421-261e59f1fa8d,b59d2c61-eb9a-49d9-a700-718f06f2ac87,1
a57bd247-8ea2-4a3a-a421-261e59f1fa8d,bedb6e51-4bcd-4118-af31-50856deb400d,1
a57bd247-8ea2-4a3a-a421-261e59f1fa8d,c3201119-dd99-4844-8a46-a4c38f9d13a8,1
a57bd247-8ea2-4a3a-a421-261e59f1fa8d,db942507-b835-40e1-bbc9-544bf3918c72,1
a891b765-15af-46ff-a9b8-36e8ede78009,c2a0609e-8eb6-41c6-93b8-2a3f7e2c4348,1
a891b765-15af-46ff-a9b8-36e8ede78009,cb55968f-b3f9-42bc-b886-4e04b8e188d2,1
a891b765-15af-46ff-a9b8-36e8ede78009,d8e50106-8fdd-448d-9b5f-a779d69cd1da,1
abb43f45-10fe-4e10-b97f-9a87c37f293d,ca2fffcd-485e-4b99-9a3e-3ec13c5833b4,1
abb43f45-10fe-4e10-b97f-9a87c37f293d,ec22e2f1-d875-43e4-8f64-cadf8d1902ba,1
b3f6d25a-4622-46df-b4e9-2bdf4df2b233,e9d67588-137e-40d8-bec3-7ccd4f9464e9,1
b59d2c61-eb9a-49d9-a700-718f06f2ac87,bedb6e51-4bcd-4118-af31-50856deb400d,1
b59d2c61-eb9a-49d9-a700-718f06f2ac87,db942507-b835-40e1-bbc9-544bf3918c72,1
b87af828-e75a-496c-83a8-4a7cbcc83211,d77881cf-213c-4811-8b16-12036b0b63b5,1
b87af828-e75a-496c-83a8-4a7cbcc83211,f7725743-e57f-4b21-b629-f8372d761a47,1
bafca65a-3469-434d-a029-ad3d7a0aaa84,d470d5a7-9640-43b4-85a8-1b84dc3a99c9,1
bc690955-769c-4400-bce2-433f560f644a,f2fbc5db-24f5-4625-91ce-2bd68cfa7d55,1
bc690955-769c-4400-bce2-433f560f644a,fe08c80d-9561-4277-945e-117270001115,1
bc9e7d89-06d2-4530-918b-476dd9e81bda,d470d5a7-9640-43b4-85a8-1b84dc3a99c9,1
bc9e7d89-06d2-4530-918b-476dd9e81bda,d65e12eb-8720-4673-b01e-105aeeb16614,1
bc9e7d89-06d2-4530-918b-476dd9e81bda,f79217ee-b1e6-41a5-846c-991c27e25a60,1
bd28b3cc-7936-4612-9616-541376706c2a,f7725743-e57f-4b21-b629-f8372d761a47,1
be66e959-3f23-4474-95a2-c6760f10f136,c35f5e7b-0ec2-4834-9bc9-7b3eecb27948,1
bedb6e51-4bcd-4118-af31-50856deb400d,db942507-b835-40e1-bbc9-544bf3918c72,1
bedb6e51-4bcd-4118-af31-50856deb400d,eefc49cc-6670-4d6a-a55a-c526de0a501a,1
c2a0609e-8eb6-41c6-93b8-2a3f7e2c4348,cb55968f-b3f9-42bc-b886-4e04b8e188d2,1
c3201119-dd99-4844-8a46-a4c38f9d13a8,ca2fffcd-485e-4b99-9a3e-3ec13c5833b4,1
c3201119-dd99-4844-8a46-a4c38f9d13a8,ec22e2f1-d875-43e4-8f64-cadf8d1902ba,1
c3201119-dd99-4844-8a46-a4c38f9d13a8,fcaa5ef1-2c25-48b5-bd57-b101b1b2652b,1
c4d794cc-7b7f-45a2-9f1b-c72024d2c7b5,e82d9954-23ea-4ec4-b9a4-5be78fbef0d2,1
c4d794cc-7b7f-45a2-9f1b-c72024d2c7b5,e9517bed-20cc-48e1-b5b6-26e118dda0b6,1
c8b41ca4-42d9-4554-9412-ece665018f51,fe3093e8-16f8-4fbe-bd82-4a1364cc88fb,1
c9dc5cdc-7d7b-4f9f-95ef-61f516b2bc5f,d528b497-fb5e-44de-9cb4-1915a6b7e52b,1
c9dc5cdc-7d7b-4f9f-95ef-61f516b2bc5f,e33bd26c-af47-4746-a96d-2b234136ccb7,1
ca2fffcd-485e-4b99-9a3e-3ec13c5833b4,eefc49cc-6670-4d6a-a55a-c526de0a501a,1
ca7d6e76-3f66-4c1a-a9a7-61df767091da,dff7fc36-93b8-46ad-be02-0cfd8e16321c,1
ca7d6e76-3f66-4c1a-a9a7-61df767091da,e3f0befc-7c78-48a8-b8f3-833a3d915662,1
cd30c7ac-ef7b-4e6e-8e2f-2fafca89622d,e9d67588-137e-40d8-bec3-7ccd4f9464e9,1
cf062282-f655-45d1-ac4f-870b4a2580f7,d528b497-fb5e-44de-9cb4-1915a6b7e52b,1
cf062282-f655-45d1-ac4f-870b4a2580f7,e20a10d2-0be3-4ea1-9a73-f6ef7351bfbb,1
d470d5a7-9640-43b4-85a8-1b84dc3a99c9,d65e12eb-8720-4673-b01e-105aeeb16614,1
d470d5a7-9640-43b4-85a8-1b84dc3a99c9,e6c6dc4b-34ba-4d40-852f-0ae71f3e9334,1
d528b497-fb5e-44de-9cb4-1915a6b7e52b,e93d4ec2-5545-4a4b-ab67-eec726f9854c,1
d528b497-fb5e-44de-9cb4-1915a6b7e52b,ed938a74-95eb-4635-a34d-5f633c5a676e,1
